F1,306,1,1998-04-20 00:00:00
F1,334,1,1998-04-19 00:00:00
F2,993,1,1998-03-31 00:00:00
F2,879,1,1998-03-25 00:00:00
F3,311,1,1998-03-25 00:00:00
F3,682,1,1998-04-11 00:00:00
F4,689,1,1998-04-08 00:00:00
F4,292,1,1998-04-01 00:00:00
F5,993,1,1998-03-31 00:00:00
F5,291,1,1998-03-24 00:00:00
F6,306,1,1998-04-08 00:00:00
F6,343,1,1998-04-12 00:00:00
F7,895,1,1998-04-16 00:00:00
F7,346,1,1998-03-30 00:00:00
F8,331,1,1998-03-30 00:00:00
F8,303,1,1998-04-05 00:00:00
F9,290,1,1998-03-28 00:00:00
F9,312,1,1998-04-07 00:00:00
F10,305,1,1998-03-26 00:00:00
F10,1016,1,1998-04-20 00:00:00
F11,689,1,1998-04-05 00:00:00
F11,270,1,1998-04-20 00:00:00
F12,689,1,1998-04-09 00:00:00
F12,242,1,1998-04-05 00:00:00
F13,682,1,1998-03-28 00:00:00
F13,346,1,1998-04-13 00:00:00
F14,303,1,1998-04-08 00:00:00
F14,346,1,1998-04-08 00:00:00
F15,295,1,1998-03-29 00:00:00
F15,291,1,1998-04-13 00:00:00
F16,316,1,1998-03-25 00:00:00
F16,249,1,1998-04-07 00:00:00
F17,1016,1,1998-03-29 00:00:00
F17,290,1,1998-03-28 00:00:00
F18,346,1,1998-04-09 00:00:00
F18,249,1,1998-04-11 00:00:00
F19,334,1,1998-04-05 00:00:00
F19,246,1,1998-04-21 00:00:00
F20,347,1,1998-04-06 00:00:00
F20,346,1,1998-03-25 00:00:00
F21,305,1,1998-04-01 00:00:00
F21,290,1,1998-04-07 00:00:00
F22,242,1,1998-03-31 00:00:00
F22,305,1,1998-04-06 00:00:00
F23,750,1,1998-04-21 00:00:00
F23,993,1,1998-03-26 00:00:00
F24,324,1,1998-03-25 00:00:00
F24,1012,1,1998-03-24 00:00:00
F25,249,1,1998-03-29 00:00:00
F25,993,1,1998-04-14 00:00:00
F26,347,1,1998-04-04 00:00:00
F26,354,1,1998-04-20 00:00:00
F27,262,1,1998-04-16 00:00:00
F27,324,1,1998-04-12 00:00:00
F28,305,1,1998-04-14 00:00:00
F28,879,1,1998-04-01 00:00:00
F29,292,1,1998-04-16 00:00:00
F29,331,1,1998-04-07 00:00:00
F30,682,1,1998-03-31 00:00:00
F30,312,1,1998-04-20 00:00:00
F31,306,1,1998-03-31 00:00:00
F31,750,1,1998-04-17 00:00:00
F32,305,1,1998-04-04 00:00:00
F32,290,1,1998-03-29 00:00:00
F33,270,1,1998-04-18 00:00:00
F33,249,1,1998-04-15 00:00:00
F34,305,1,1998-04-20 00:00:00
F34,895,1,1998-04-20 00:00:00
F35,270,1,1998-04-17 00:00:00
F35,993,1,1998-04-02 00:00:00
F36,343,1,1998-04-06 00:00:00
F36,316,1,1998-03-25 00:00:00
F37,331,1,1998-04-06 00:00:00
F37,750,1,1998-04-16 00:00:00
F38,343,1,1998-04-15 00:00:00
F38,311,1,1998-04-03 00:00:00
F39,334,1,1998-04-02 00:00:00
F39,242,1,1998-04-17 00:00:00
F40,682,1,1998-04-13 00:00:00
F40,249,1,1998-04-02 00:00:00
F41,1012,1,1998-03-31 00:00:00
F41,291,1,1998-04-13 00:00:00
F42,347,1,1998-03-28 00:00:00
F42,1016,1,1998-04-15 00:00:00
F43,312,1,1998-04-10 00:00:00
F43,887,1,1998-04-16 00:00:00
F44,311,1,1998-04-02 00:00:00
F44,305,1,1998-04-16 00:00:00
F45,887,1,1998-04-14 00:00:00
F45,242,1,1998-04-17 00:00:00
F46,879,1,1998-04-13 00:00:00
F46,305,1,1998-04-15 00:00:00
F47,324,1,1998-04-01 00:00:00
F47,354,1,1998-03-31 00:00:00
F48,887,1,1998-04-19 00:00:00
F48,270,1,1998-04-15 00:00:00
F49,993,1,1998-04-12 00:00:00
F49,324,1,1998-03-31 00:00:00
F50,311,1,1998-03-29 00:00:00
F50,345,1,1998-04-17 00:00:00
F51,1016,1,1998-04-07 00:00:00
F51,334,1,1998-04-07 00:00:00
F52,354,1,1998-03-29 00:00:00
F52,689,1,1998-03-27 00:00:00
F53,343,1,1998-04-08 00:00:00
F53,316,1,1998-04-09 00:00:00
F54,895,1,1998-04-19 00:00:00
F54,1016,1,1998-03-30 00:00:00
F55,682,1,1998-04-02 00:00:00
F55,303,1,1998-04-02 00:00:00
F56,354,1,1998-03-29 00:00:00
F56,1016,1,1998-04-15 00:00:00
F57,295,1,1998-04-12 00:00:00
F57,895,1,1998-04-02 00:00:00
F58,290,1,1998-04-07 00:00:00
F58,292,1,1998-03-25 00:00:00
F59,331,1,1998-04-21 00:00:00
F59,1016,1,1998-04-17 00:00:00
F60,324,1,1998-04-11 00:00:00
F60,345,1,1998-04-20 00:00:00
F61,270,1,1998-03-27 00:00:00
F61,347,1,1998-03-28 00:00:00
F62,303,1,1998-04-09 00:00:00
F62,306,1,1998-03-28 00:00:00
F63,262,1,1998-04-10 00:00:00
F63,347,1,1998-04-10 00:00:00
F64,311,1,1998-04-01 00:00:00
F64,246,1,1998-04-05 00:00:00
F65,262,1,1998-04-07 00:00:00
F65,689,1,1998-04-09 00:00:00
F66,689,1,1998-04-02 00:00:00
