F1,316,1,1998-03-28 00:00:00
F1,290,1,1998-03-28 00:00:00
F1,1039,1,1998-03-29 00:00:00
F1,249,1,1998-04-21 00:00:00
F1,246,1,1998-04-10 00:00:00
F1,1012,1,1998-04-09 00:00:00
F1,334,1,1998-04-04 00:00:00
F1,324,1,1998-04-18 00:00:00
F1,312,1,1998-04-03 00:00:00
F1,270,1,1998-04-10 00:00:00
F2,334,1,1998-03-25 00:00:00
F2,324,1,1998-04-12 00:00:00
F2,312,1,1998-04-01 00:00:00
F2,1012,1,1998-03-28 00:00:00
F2,246,1,1998-04-15 00:00:00
F2,316,1,1998-04-20 00:00:00
F2,1039,1,1998-04-17 00:00:00
F2,290,1,1998-04-01 00:00:00
F2,249,1,1998-04-03 00:00:00
F2,270,1,1998-03-26 00:00:00
F3,324,1,1998-04-13 00:00:00
F3,290,1,1998-04-06 00:00:00
F3,249,1,1998-04-19 00:00:00
F3,270,1,1998-04-10 00:00:00
F3,1039,1,1998-04-13 00:00:00
F3,1012,1,1998-04-20 00:00:00
F3,246,1,1998-03-31 00:00:00
F3,312,1,1998-03-30 00:00:00
F3,316,1,1998-04-11 00:00:00
F3,334,1,1998-04-15 00:00:00
F4,270,1,1998-04-12 00:00:00
F4,324,1,1998-04-12 00:00:00
F4,290,1,1998-03-30 00:00:00
F4,312,1,1998-04-13 00:00:00
F4,1039,1,1998-04-08 00:00:00
F4,334,1,1998-03-31 00:00:00
F4,249,1,1998-04-04 00:00:00
F4,1012,1,1998-04-09 00:00:00
F4,246,1,1998-04-15 00:00:00
F4,316,1,1998-04-19 00:00:00
F5,249,1,1998-04-01 00:00:00
F5,246,1,1998-04-01 00:00:00
F5,290,1,1998-03-31 00:00:00
F5,1039,1,1998-03-29 00:00:00
F5,324,1,1998-04-03 00:00:00
F5,1012,1,1998-04-09 00:00:00
F5,334,1,1998-03-26 00:00:00
F5,312,1,1998-04-10 00:00:00
F5,316,1,1998-03-31 00:00:00
F5,270,1,1998-04-10 00:00:00
F1,993,5,1998-04-07 00:00:00
F1,1160,5,1998-03-28 00:00:00
F1,509,5,1998-03-27 00:00:00
F1,1044,5,1998-03-31 00:00:00
F1,1001,5,1998-04-17 00:00:00
F1,1349,5,1998-04-12 00:00:00
F1,421,5,1998-03-27 00:00:00
F1,1074,5,1998-04-16 00:00:00
F1,876,5,1998-03-27 00:00:00
F1,1601,5,1998-03-30 00:00:00
F1,1450,5,1998-03-29 00:00:00
F1,874,5,1998-04-17 00:00:00
F1,108,5,1998-04-05 00:00:00
F1,607,5,1998-04-03 00:00:00
F1,1006,5,1998-04-01 00:00:00
F1,1258,5,1998-04-11 00:00:00
F1,1113,5,1998-04-04 00:00:00
F1,1445,5,1998-04-19 00:00:00
F1,5,5,1998-04-18 00:00:00
F1,188,5,1998-03-26 00:00:00
F1,1212,5,1998-04-08 00:00:00
F1,452,5,1998-04-04 00:00:00
F1,812,5,1998-04-12 00:00:00
F1,383,5,1998-04-16 00:00:00
F1,1262,5,1998-04-08 00:00:00
F1,296,5,1998-04-13 00:00:00
F1,1623,5,1998-03-31 00:00:00
F1,1015,5,1998-04-16 00:00:00
F1,1374,5,1998-04-09 00:00:00
F1,178,5,1998-03-30 00:00:00
F1,1235,5,1998-04-15 00:00:00
